coreid,cae,const,age,pg_age,degree_count,gift_count,fys_giving,act_consistency,crn_consistency,child_count,event_count,married,gillett
75846,I     ,I     ,0,0,0,6,6,0.857142857,0.857142857,4,0,1,0
75996,P     ,I     ,0,0,0,7,7,0.7,0.583333333,1,2.197224577,1,0
77621,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
77931,P     ,I     ,57,0,0,13,8,0.888888889,0.666666667,2,0,1,0
77942,I     ,I     ,0,0,0,4,3,0.428571429,0.3,0,0,1,0
77980,I     ,I     ,0,0,0,766,20,0.769230769,0.769230769,0,0,1,0
77991,I     ,I     ,0,0,0,101,6,0.4,0.352941176,0,0,1,0
78055,I     ,I     ,0,0,0,1,1,1,0.25,0,0,1,0
78058,I     ,I     ,0,0,0,2,2,0.095238095,0.086956522,0,1.386294361,1,0
78062,P     ,I     ,0,0,0,1,1,1,0.5,3,2.397895273,1,0
78361,I     ,I     ,0,0,0,14,10,0.384615385,0.384615385,1,1.945910149,1,0
78542,P     ,I     ,62,0,0,19,14,0.424242424,0.424242424,4,1.609437912,1,0
78552,I     ,I     ,0,0,0,3,3,0.272727273,0.25,0,0,1,0
78583,P     ,I     ,65,0,0,20,14,0.875,0.777777778,4,0,1,0
78615,I     ,I     ,60,0,0,11,10,0.666666667,0.625,2,0,1,0
78654,I     ,I     ,0,0,0,8,8,0.4,0.347826087,0,0,1,0
78656,I     ,I     ,54,0,0,6,5,0.294117647,0.25,0,0,1,0
78770,I     ,I     ,0,0,0,17,13,0.928571429,0.866666667,0,0,1,0
78806,I     ,I     ,0,0,0,13,13,0.866666667,0.764705882,0,0,1,0
78860,I     ,I     ,0,0,0,21,21,1,0.875,2,0,1,0
78880,P     ,I     ,0,0,0,12,11,0.785714286,0.733333333,1,0,1,0
79265,P     ,I     ,0,0,0,315,15,0.833333333,0.75,3,0,1,0
79300,I     ,I     ,0,0,0,4,4,0.25,0.235294118,0,0,1,0
79328,P     ,I     ,0,0,0,660,16,0.761904762,0.761904762,1,0,1,0
79341,I     ,I     ,0,0,0,1876,20,0.833333333,0.8,0,0,1,0
79373,I     ,I     ,0,0,0,117,36,1,0.972972973,0,1.098612289,1,0
80371,I     ,I     ,0,0,0,5,5,0.3125,0.277777778,0,0.693147181,0,0
81189,P     ,I     ,0,0,0,2,2,0.5,0.285714286,1,0,1,0
83434,P     ,I     ,0,0,0,21,12,0.923076923,0.923076923,2,0,1,0
83487,A     ,I     ,0,0,1,11,10,0.476190476,0.416666667,2,0,0,0
83577,A     ,I     ,63,0,1,13,12,0.444444444,0.444444444,2,0,1,0
83622,A     ,I     ,0,0,1,5,5,0.454545455,0.416666667,0,0,0,0
83706,A     ,I     ,0,0,1,15,15,0.882352941,0.882352941,0,0,1,0
83749,A     ,I     ,65,0,1,8,6,0.857142857,0.857142857,2,0,1,0
83764,A     ,I     ,0,0,1,2,2,0.111111111,0.095238095,3,0,1,0
83774,A     ,I     ,64,0,1,21,18,0.692307692,0.692307692,2,0,1,0
84013,A     ,I     ,0,0,1,7,7,0.583333333,0.5,0,0,1,0
84147,A     ,I     ,0,0,1,24,20,0.588235294,0.588235294,2,1.098612289,0,0
84326,A     ,I     ,0,0,1,23,19,0.76,0.703703704,2,0,1,0
84338,A     ,I     ,0,0,1,13,11,1,1,0,0,1,0
84395,A     ,I     ,0,0,1,7,7,0.318181818,0.304347826,0,0,0,0
84429,A     ,I     ,0,0,1,13,13,0.722222222,0.65,0,0,1,0
84502,A     ,I     ,0,0,1,1,1,1,0.25,6,0,1,0
84512,A     ,I     ,62,0,2,10,8,0.347826087,0.333333333,1,0,1,0
84709,A     ,I     ,0,0,1,9,7,0.225806452,0.205882353,0,0,1,0
84723,A     ,I     ,0,0,1,5,5,0.2,0.185185185,3,0,1,0
84728,A     ,I     ,68,0,1,34,17,0.80952381,0.80952381,2,2.890371758,1,0
84869,A     ,I     ,0,0,1,9,9,0.391304348,0.36,3,0,1,0
85186,A     ,I     ,0,0,1,9,7,0.7,0.538461538,2,0,1,0
85272,A     ,I     ,0,0,1,12,11,0.578947368,0.523809524,0,0,0,0
85350,A     ,I     ,64,0,1,24,21,0.807692308,0.807692308,1,0,1,0
85403,A     ,I     ,0,0,1,9,9,0.375,0.36,0,0,0,0
85416,A     ,I     ,0,0,1,3,3,0.333333333,0.25,2,0,1,0
85496,A     ,I     ,69,0,1,51,16,0.64,0.64,3,1.609437912,1,0
85518,A     ,I     ,0,0,1,8,6,0.6,0.461538462,4,0,1,0
85558,A     ,I     ,0,0,1,2,1,1,0.5,2,0,0,0
85573,A     ,I     ,0,0,1,19,17,0.68,0.62962963,1,0,1,0
85576,A     ,I     ,61,0,2,21,19,0.826086957,0.826086957,1,0,1,0
85589,A     ,I     ,64,0,1,19,16,0.5,0.484848485,2,0,1,0
85591,A     ,I     ,0,0,1,14,12,0.545454545,0.52173913,1,0,1,0
85605,A     ,I     ,0,0,1,4,4,0.571428571,0.571428571,0,0.693147181,1,0
85666,A     ,I     ,0,0,1,1,1,1,0.5,0,0,1,0
85810,A     ,I     ,0,0,1,2,2,0.5,0.4,2,0.693147181,1,0
85975,A     ,I     ,0,0,1,6,5,0.555555556,0.555555556,1,0,1,0
85993,A     ,I     ,0,0,1,9,9,0.321428571,0.321428571,1,0,1,0
86065,A     ,I     ,60,0,1,1,1,1,0.333333333,0,0,1,0
86154,A     ,I     ,0,0,1,3,3,0.6,0.428571429,3,0,1,0
86159,A     ,I     ,70,0,1,21,18,0.75,0.75,3,1.386294361,1,0
86198,A     ,I     ,0,0,1,6,6,0.352941176,0.3,5,0,1,0
86280,A     ,I     ,0,0,1,15,14,1,1,0,0,0,0
86353,A     ,I     ,65,0,1,2,2,1,0.666666667,2,0,1,0
86374,A     ,I     ,0,0,1,20,17,0.548387097,0.548387097,2,0,0,0
86408,A     ,I     ,0,0,1,25,21,0.65625,0.65625,0,0,0,0
86488,A     ,I     ,0,0,1,4,3,1,0.5,0,0,1,0
86515,A     ,I     ,0,0,1,11,9,1,0.9,2,0,1,0
86543,A     ,I     ,0,0,1,22,20,0.740740741,0.740740741,0,0,1,0
86573,A     ,I     ,0,0,2,24,18,0.529411765,0.529411765,0,0,0,0
86590,A     ,I     ,0,0,1,15,14,0.608695652,0.608695652,4,0,1,0
86641,A     ,I     ,0,0,1,12,11,0.423076923,0.392857143,2,0,1,0
86728,A     ,I     ,0,0,1,6,4,0.235294118,0.2,1,0,0,0
86731,A     ,I     ,0,0,1,37,26,0.866666667,0.866666667,1,0,1,0
86737,A     ,I     ,0,0,1,8,8,0.8,0.727272727,0,0,1,0
86744,A     ,I     ,0,0,1,3,3,0.3,0.272727273,2,0,1,0
86874,A     ,I     ,0,0,1,8,7,0.636363636,0.636363636,5,0.693147181,1,0
86910,A     ,I     ,0,0,1,26,18,0.642857143,0.580645161,0,0,0,0
86970,A     ,I     ,0,0,1,3,3,0.5,0.428571429,0,0,0,0
86994,A     ,I     ,63,0,1,21,18,0.782608696,0.75,2,0,1,0
87066,A     ,I     ,0,0,1,28,22,0.709677419,0.709677419,1,0,1,0
87254,A     ,I     ,0,0,1,1,1,1,0.25,0,0,0,0
87383,A     ,I     ,0,0,1,34,28,0.965517241,0.965517241,0,0,1,0
87392,A     ,I     ,0,0,1,2,2,0.4,0.333333333,1,0,1,0
87407,A     ,I     ,0,0,1,10,9,0.75,0.642857143,5,0,1,0
87451,A     ,I     ,0,0,1,5,4,0.8,0.666666667,0,0,1,0
87516,A     ,I     ,0,0,2,63,29,0.828571429,0.828571429,2,1.945910149,1,0
87583,A     ,I     ,0,0,1,6,6,0.666666667,0.5,2,0,1,0
87769,A     ,I     ,0,0,1,2,2,0.333333333,0.333333333,2,0,1,0
87771,A     ,I     ,0,0,1,7,5,1,0.625,0,0,1,0
87805,A     ,I     ,63,0,1,25,19,0.703703704,0.678571429,3,0,1,0
87809,A     ,I     ,0,0,1,1,1,1,1,2,0,1,0
87836,A     ,I     ,0,0,1,15,10,0.555555556,0.555555556,7,0,1,0
87886,A     ,I     ,0,0,1,4,4,0.148148148,0.148148148,2,1.386294361,0,0
88184,A     ,I     ,0,0,1,13,12,0.631578947,0.6,3,1.791759469,0,0
88373,A     ,I     ,0,0,1,1,1,1,0.25,0,0,1,0
88473,A     ,I     ,0,0,1,3,3,0.09375,0.090909091,0,0.693147181,0,0
88581,A     ,I     ,0,0,1,16,15,0.441176471,0.428571429,0,0,0,0
88596,A     ,I     ,0,0,1,38,30,0.9375,0.9375,1,1.098612289,1,0
88611,A     ,I     ,0,0,1,32,32,1,1,2,0,1,0
88682,A     ,I     ,0,0,1,11,8,0.888888889,0.888888889,2,0,0,0
88773,A     ,I     ,62,0,1,39,26,0.866666667,0.838709677,2,0,1,0
88851,A     ,I     ,0,0,1,14,12,0.461538462,0.413793103,3,0,1,0
88902,A     ,I     ,0,0,1,42,23,0.884615385,0.821428571,2,0,1,0
88947,A     ,I     ,0,0,1,7,7,0.4375,0.4375,2,0,1,0
88979,A     ,I     ,0,0,1,3,3,0.12,0.111111111,0,0,1,0
88987,A     ,I     ,67,0,1,53,30,0.9375,0.9375,2,1.098612289,1,0
89125,A     ,I     ,0,0,1,2,2,0.076923077,0.068965517,0,0,1,0
89283,A     ,I     ,64,0,1,20,20,0.740740741,0.740740741,1,0,1,0
89375,A     ,I     ,0,0,1,50,14,0.933333333,0.875,1,0,1,0
89629,A     ,I     ,68,0,1,15,13,0.8125,0.764705882,0,0,0,0
89676,A     ,I     ,0,0,1,11,11,0.35483871,0.333333333,3,0,1,0
89695,A     ,I     ,0,0,1,14,14,0.608695652,0.608695652,0,0,1,0
89781,A     ,I     ,0,0,1,26,21,0.875,0.875,0,0,1,0
89894,I     ,I     ,0,0,0,15,15,0.576923077,0.576923077,3,0.693147181,1,0
89916,A     ,I     ,43,0,1,10,7,0.636363636,0.636363636,2,0,1,0
89923,I     ,S     ,57,0,0,3,2,0.166666667,0.142857143,0,0,1,0
90221,I     ,S     ,48,0,0,3,3,1,0.75,0,0,1,0
90235,P     ,S     ,62,0,0,34,22,0.88,0.846153846,1,0,1,0
90277,P     ,S     ,77,0,0,4,4,0.444444444,0.333333333,2,0,1,0
90371,I     ,S     ,62,0,0,27,22,1,1,0,1.945910149,1,0
90391,I     ,rs    ,70,0,0,52,23,0.884615385,0.884615385,0,1.945910149,1,0
90405,I     ,I     ,0,0,0,3,3,0.1,0.1,0,0,0,0
90444,I     ,S     ,48,0,0,7,7,0.583333333,0.583333333,0,2.079441542,0,0
90495,I     ,rs    ,0,0,0,28,21,0.84,0.84,0,1.945910149,1,0
90540,I     ,S     ,71,0,0,26,23,0.676470588,0.657142857,0,1.386294361,1,0
90749,A     ,I     ,0,0,1,19,19,0.655172414,0.655172414,2,0,1,0
90785,A     ,I     ,61,0,1,17,16,0.457142857,0.457142857,1,0,1,0
91020,A     ,I     ,42,0,1,1,1,1,1,0,0,1,0
91040,I     ,rs    ,68,0,0,13,11,0.916666667,0.846153846,0,0,1,0
91074,A     ,I     ,35,0,1,2,2,1,1,0,0.693147181,1,0
91226,A     ,I     ,40,0,2,3,3,0.75,0.5,0,0,1,0
91236,I     ,S     ,46,0,0,5,5,1,1,0,0,0,0
91237,I     ,S     ,51,0,0,4,4,0.363636364,0.307692308,0,0.693147181,1,0
91339,A     ,I     ,44,0,1,8,7,0.368421053,0.368421053,0,0,1,0
91493,I     ,S     ,55,0,0,29,13,0.928571429,0.928571429,0,1.098612289,1,0
91588,I     ,rs    ,65,0,0,11,9,0.6,0.529411765,0,0,1,0
91610,P     ,S     ,64,0,0,23,16,0.761904762,0.761904762,1,0.693147181,1,0
91836,I     ,S     ,43,0,0,14,9,0.5625,0.5,0,0.693147181,0,0
91905,A     ,I     ,44,0,1,1,1,1,1,0,0,0,0
91980,A     ,I     ,39,0,1,3,2,1,1,0,0,0,0
92026,A     ,I     ,45,0,1,15,13,0.8125,0.8125,0,0,1,0
92031,I     ,S     ,65,0,0,29,24,1,1,0,0,1,0
92036,I     ,S     ,57,0,0,9,7,0.368421053,0.368421053,0,1.609437912,1,0
92238,A     ,I     ,43,0,1,6,6,0.428571429,0.428571429,0,0,1,0
92241,A     ,S     ,37,0,1,22,10,1,1,0,1.098612289,1,0
92256,I     ,I     ,0,0,0,12,10,0.714285714,0.714285714,0,0,1,0
92373,A     ,I     ,41,0,1,5,5,0.833333333,0.555555556,0,0,1,0
92381,A     ,S     ,34,0,1,6,5,0.5,0.5,0,1.098612289,1,0
92438,A     ,rs    ,64,0,1,24,17,0.739130435,0.708333333,0,0,1,0
92446,A     ,I     ,48,0,3,13,12,0.705882353,0.6,0,0,0,0
92538,A     ,S     ,65,0,1,55,22,0.733333333,0.733333333,0,0.693147181,1,0
92574,I     ,S     ,72,0,0,39,26,0.722222222,0.722222222,0,1.098612289,0,0
92701,I     ,rs    ,71,0,0,80,34,0.80952381,0.80952381,0,3.218875825,1,0
92862,A     ,I     ,48,0,1,6,5,0.5,0.416666667,2,0,1,0
92933,A     ,I     ,45,0,1,5,5,0.277777778,0.238095238,0,0,1,0
93046,I     ,S     ,61,0,0,23,11,0.916666667,0.785714286,1,2.197224577,1,0
93061,A     ,I     ,35,0,1,2,2,0.222222222,0.181818182,0,0,0,0
93113,A     ,I     ,0,0,1,12,10,0.5,0.5,2,0,1,0
93122,I     ,S     ,52,0,0,8,5,0.384615385,0.357142857,3,1.386294361,1,0
93191,P     ,rs    ,78,0,0,7,6,0.3,0.272727273,1,0,1,0
93262,A     ,I     ,60,0,2,20,15,0.416666667,0.416666667,2,0,1,0
93537,A     ,I     ,47,0,1,30,16,0.727272727,0.727272727,2,2.079441542,1,0
93754,I     ,S     ,50,0,0,6,6,0.333333333,0.315789474,0,2.302585093,1,0
93907,A     ,I     ,41,0,2,5,5,0.454545455,0.416666667,0,0,1,0
93935,A     ,S     ,39,0,2,9,6,0.545454545,0.5,0,2.197224577,1,0
93963,A     ,I     ,72,0,2,14,14,0.875,0.875,0,0,1,0
94079,A     ,I     ,60,0,2,21,15,0.416666667,0.416666667,2,0.693147181,1,0
94254,A     ,I     ,35,0,1,1,1,1,0.5,0,0,1,0
94300,I     ,S     ,50,0,0,2,2,0.222222222,0.2,1,0,1,0
94318,I     ,S     ,67,0,0,65,25,0.012394646,0.012394646,0,0.693147181,0,0
94341,A     ,I     ,42,0,1,9,9,1,0.9,0,0,0,0
94366,A     ,I     ,44,0,1,14,12,0.631578947,0.631578947,0,0,1,0
94471,A     ,I     ,40,0,3,19,15,0.833333333,0.833333333,0,0,1,0
94654,A     ,I     ,40,0,1,7,7,0.4375,0.411764706,0,0,1,0
94908,I     ,S     ,62,0,0,3,3,1,0.5,0,0.693147181,0,0
94920,A     ,I     ,63,0,1,14,11,0.6875,0.647058824,0,0,1,0
95047,A     ,I     ,41,0,1,17,13,0.764705882,0.722222222,0,0,0,0
95525,A     ,I     ,50,0,1,11,10,0.588235294,0.526315789,2,0,1,0
95617,A     ,I     ,40,0,1,17,7,0.636363636,0.636363636,0,0,0,0
95649,A     ,I     ,38,0,1,2,2,0.133333333,0.133333333,0,0,1,0
95724,A     ,I     ,50,0,1,9,9,0.642857143,0.529411765,3,0,1,0
95974,A     ,I     ,47,0,2,274,14,0.636363636,0.608695652,3,0,1,0
96419,I     ,rs    ,83,0,0,2,2,0.4,0.4,0,0,0,0
96487,A     ,I     ,71,0,1,5,5,0.277777778,0.263157895,0,0,1,0
96562,A     ,I     ,63,0,1,11,10,1,0.769230769,0,0,1,0
96706,A     ,I     ,0,0,1,5,4,0.173913043,0.153846154,4,0,0,0
96769,A     ,I     ,59,0,1,1,1,1,1,2,0,1,0
96828,A     ,I     ,0,0,1,29,13,0.764705882,0.764705882,3,2.197224577,1,0
96957,A     ,I     ,0,0,1,9,9,0.333333333,0.333333333,1,0,1,0
97013,A     ,I     ,49,0,1,1,1,1,0.25,2,0,1,0
97149,A     ,I     ,52,0,1,2,2,0.083333333,0.08,4,0,1,0
97431,A     ,I     ,33,0,2,8,7,1,0.7,0,0,0,0
97449,A     ,I     ,40,0,1,6,5,0.555555556,0.555555556,0,2.197224577,0,0
97632,A     ,I     ,46,0,1,4,4,0.285714286,0.285714286,2,1.386294361,1,0
97742,A     ,I     ,41,0,1,4,3,0.428571429,0.428571429,2,0,1,0
97805,A     ,S     ,41,0,1,22,11,0.6875,0.6875,0,2.48490665,1,0
97866,A     ,I     ,35,0,1,10,5,0.833333333,0.714285714,0,0,1,0
97941,A     ,I     ,37,0,1,2,1,1,0.25,0,1.791759469,0,0
98259,A     ,I     ,45,0,1,6,5,0.555555556,0.555555556,0,0,0,0
98268,A     ,I     ,0,0,1,16,13,0.928571429,0.928571429,3,0,1,0
98283,A     ,I     ,46,0,1,11,11,0.846153846,0.846153846,0,0,0,0
98337,A     ,I     ,0,0,1,53,22,0.611111111,0.611111111,2,2.564949357,1,0
98442,A     ,I     ,49,0,1,1,1,1,0.5,0,0,1,0
98444,A     ,I     ,44,0,1,3,3,0.5,0.428571429,1,0,1,0
98465,A     ,S     ,58,0,1,18,14,0.466666667,0.451612903,0,1.609437912,1,0
98749,A     ,S     ,53,0,2,21,13,0.8125,0.8125,2,2.302585093,0,0
98776,A     ,I     ,51,0,1,766,30,0.882352941,0.882352941,2,0,1,0
98931,A     ,S     ,50,0,2,8,6,0.857142857,0.75,2,0,1,0
98932,A     ,I     ,50,0,1,1,1,1,0.25,2,0,1,0
99284,A     ,I     ,46,0,1,1,1,1,0.5,0,0,1,0
99313,A     ,I     ,38,0,1,27,8,0.470588235,0.470588235,1,2.197224577,1,0
99467,A     ,I     ,39,0,1,7,7,0.777777778,0.7,2,0,1,0
99510,A     ,I     ,37,0,1,5,5,0.625,0.555555556,0,0,1,0
99569,A     ,I     ,36,0,2,2,2,0.285714286,0.2,0,0,1,0
99574,A     ,I     ,36,0,1,25,13,0.928571429,0.928571429,0,0,1,0
99634,I     ,I     ,49,0,0,13,12,0.857142857,0.705882353,0,0,1,0
99670,I     ,rs    ,76,0,0,2,2,0.111111111,0.1,0,0.693147181,1,0
99672,I     ,rs    ,75,0,0,12,8,0.888888889,0.888888889,0,1.098612289,0,0
99856,A     ,I     ,0,0,1,8,7,0.875,0.875,0,0,0,0
99935,A     ,I     ,60,0,1,10,10,0.454545455,0.454545455,0,0,1,0
100002,A     ,I     ,59,0,1,31,23,0.851851852,0.851851852,2,2.708050201,1,0
100093,A     ,I     ,53,0,1,5,5,0.25,0.238095238,2,0,1,0
100099,A     ,I     ,43,0,1,10,10,0.833333333,0.769230769,2,0,1,0
100138,A     ,I     ,0,0,1,11,11,0.5,0.5,3,0,1,0
100171,A     ,I     ,55,0,1,7,6,0.333333333,0.315789474,0,0,0,0
100230,I     ,S     ,56,0,0,44,22,0.733333333,0.733333333,0,0,0,0
100255,A     ,I     ,44,0,1,4,4,0.666666667,0.666666667,3,0,1,0
100336,A     ,I     ,54,0,1,15,14,0.518518519,0.5,0,0,1,0
100363,A     ,I     ,38,0,1,2,2,0.333333333,0.285714286,0,0.693147181,1,0
100415,A     ,I     ,51,0,1,8,8,0.5,0.470588235,2,0,1,0
100544,A     ,I     ,35,0,1,4,3,0.75,0.75,0,0,1,0
100560,A     ,I     ,41,0,2,15,11,0.916666667,0.916666667,1,2.302585093,1,0
100601,A     ,I     ,50,0,1,8,7,0.35,0.35,2,0,1,0
100617,A     ,I     ,42,0,1,5,5,0.294117647,0.277777778,1,0,1,0
100674,A     ,I     ,41,0,1,2,2,0.666666667,0.666666667,0,0,1,0
100770,A     ,I     ,45,0,2,11,10,0.004960317,0.004957858,0,0,1,0
100821,A     ,I     ,35,0,1,25,13,0.928571429,0.928571429,0,0,1,0
101027,A     ,S     ,37,0,2,31,7,1,1,0,2.397895273,0,0
101310,I     ,I     ,0,0,0,4,3,0.157894737,0.157894737,0,0,1,0
101370,A     ,I     ,0,0,1,26,22,0.785714286,0.75862069,0,0,0,0
101476,I     ,I     ,0,0,0,20,19,0.826086957,0.826086957,0,0,1,0
101751,A     ,S     ,59,0,2,29,17,1,0.944444444,3,2.708050201,1,0
101764,A     ,I     ,58,0,2,5,4,0.571428571,0.5,0,0,1,0
101788,A     ,I     ,0,0,1,15,14,0.518518519,0.518518519,3,0,1,0
101824,A     ,S     ,54,0,2,9,6,0.461538462,0.4,1,0,1,0
101894,A     ,I     ,54,0,1,7,7,0.636363636,0.583333333,0,0,0,0
102060,A     ,I     ,41,0,1,1,1,1,0.333333333,0,0,0,0
102061,A     ,I     ,46,0,1,5,5,0.714285714,0.555555556,2,2.079441542,1,0
102116,A     ,I     ,51,0,1,2,2,1,0.5,3,1.609437912,1,0
102164,A     ,I     ,44,0,1,11,10,0.555555556,0.526315789,0,0,1,0
102257,A     ,I     ,50,0,1,4,4,0.363636364,0.363636364,0,0,0,0
102337,A     ,I     ,51,0,1,16,16,0.666666667,0.666666667,3,0,1,0
102371,A     ,I     ,37,0,1,1,1,1,0.25,0,0,0,0
102517,A     ,I     ,39,0,1,12,11,1,1,1,0,1,0
103020,I     ,S     ,63,0,0,3,3,0.75,0.75,0,0,0,0
103304,A     ,I     ,0,0,1,11,10,0.666666667,0.625,2,0,1,0
103311,A     ,I     ,63,0,1,774,18,0.008928571,0.008924145,0,0.693147181,1,0
103379,A     ,I     ,0,0,1,13,13,0.448275862,0.433333333,2,0,1,0
103524,A     ,I     ,58,0,1,1,1,1,0.5,3,0,1,0
103550,A     ,I     ,52,0,2,7,7,0.304347826,0.291666667,0,0,0,0
103621,A     ,I     ,58,0,1,3,3,1,1,0,1.791759469,1,0
103631,A     ,I     ,54,0,1,10,8,0.444444444,0.421052632,4,0,1,0
103768,A     ,I     ,0,0,1,1,1,1,0.333333333,0,0,0,0
103857,A     ,I     ,50,0,1,12,12,1,0.923076923,0,0,1,0
103899,I     ,I     ,0,0,0,1,1,1,0.5,0,0,1,0
104046,A     ,I     ,44,0,1,15,14,0.875,0.875,1,0,1,0
104133,A     ,I     ,47,0,1,1,1,1,0.25,1,0,1,0
104177,A     ,I     ,39,0,1,4,4,1,0.8,0,0,1,0
104186,A     ,I     ,38,0,2,10,9,0.642857143,0.5625,0,0,1,0
104263,A     ,I     ,47,0,1,8,8,0.8,0.615384615,2,0,1,0
104462,A     ,I     ,39,0,3,2,1,1,0.333333333,0,0,1,0
104620,A     ,I     ,36,0,1,4,3,0.001487357,0.001487357,2,1.098612289,1,0
104650,A     ,I     ,40,0,1,2,2,0.133333333,0.125,0,0,1,0
104706,A     ,I     ,38,0,2,2,1,1,0.5,0,0,1,0
104776,A     ,I     ,0,0,1,11,11,1,0.785714286,3,0,1,0
105097,A     ,I     ,62,0,1,4,4,0.8,0.666666667,0,0,0,0
105102,A     ,I     ,61,0,1,5,4,0.114285714,0.114285714,0,0,0,0
105146,I     ,S     ,57,0,0,6,4,0.285714286,0.266666667,0,0,0,0
105316,A     ,I     ,54,0,1,4,3,0.375,0.272727273,0,0,0,0
105347,A     ,I     ,0,0,1,5,4,0.235294118,0.210526316,0,0,1,0
105415,A     ,I     ,0,0,1,9,9,0.5625,0.529411765,2,0,1,0
105636,A     ,I     ,45,0,1,2,2,1,1,0,0,1,0
106358,A     ,I     ,42,0,1,6,5,0.333333333,0.3125,0,0,0,0
106410,A     ,I     ,35,0,1,4,4,0.307692308,0.307692308,0,0,1,0
106515,I     ,rs    ,76,0,0,11,11,0.55,0.55,0,0,0,0
106611,A     ,I     ,61,0,2,8,7,0.583333333,0.5,2,0.693147181,1,0
106780,A     ,I     ,46,0,1,5,5,0.294117647,0.294117647,3,0,1,0
106785,I     ,S     ,62,0,0,50,20,0.009915716,0.009915716,0,0,0,0
106804,A     ,I     ,0,0,1,8,8,0.888888889,0.888888889,0,0,0,0
106860,A     ,I     ,51,0,1,1,1,1,0.25,2,0,0,0
106930,A     ,I     ,48,0,1,2,2,0.4,0.333333333,2,0,1,0
106962,A     ,I     ,53,0,1,1,1,1,1,3,0,1,0
107058,A     ,I     ,41,0,1,2,2,0.1,0.1,1,0,1,0
107358,A     ,I     ,36,0,1,1,1,1,1,0,0,1,0
107465,A     ,I     ,43,0,1,2,2,0.222222222,0.166666667,1,0,1,0
107706,A     ,I     ,46,0,1,13,12,0.571428571,0.571428571,1,0.693147181,1,0
107772,A     ,I     ,32,0,1,1,1,1,1,0,0,1,0
107901,A     ,I     ,33,0,2,6,6,0.545454545,0.461538462,1,0,1,0
107934,A     ,I     ,39,0,1,2,1,1,0.5,1,0,1,0
107948,A     ,I     ,40,0,1,6,6,0.3,0.3,2,0,1,0
108266,A     ,I     ,51,0,1,3,2,1,0.5,2,0,1,0
108267,A     ,I     ,0,0,1,24,23,0.657142857,0.657142857,3,0,1,0
108423,A     ,I     ,58,0,1,31,13,0.764705882,0.65,0,0,0,0
108471,A     ,I     ,50,0,1,4,4,0.5,0.5,0,1.098612289,0,0
108675,I     ,S     ,49,0,0,18,11,0.846153846,0.846153846,0,1.386294361,1,0
108689,A     ,I     ,39,0,1,2,2,0.25,0.25,0,0,1,0
108751,A     ,S     ,47,0,1,1,1,1,0.25,2,0,1,0
108785,A     ,I     ,49,0,1,7,6,0.461538462,0.461538462,0,0,0,0
108841,A     ,I     ,49,0,1,6,6,0.75,0.75,0,0,1,0
108920,A     ,I     ,47,0,1,7,7,0.35,0.318181818,4,0,1,0
109076,A     ,I     ,44,0,1,12,10,0.909090909,0.909090909,0,0,0,0
109094,A     ,I     ,48,0,1,15,13,0.565217391,0.541666667,2,0,1,0
109113,I     ,I     ,48,0,0,9,9,0.642857143,0.529411765,3,0,1,0
109266,A     ,I     ,46,0,1,6,5,0.333333333,0.294117647,1,0,0,0
109285,A     ,I     ,45,0,1,2,2,1,1,3,0,1,0
109303,A     ,I     ,29,0,1,12,8,1,0.727272727,0,1.386294361,1,0
109343,A     ,I     ,38,0,2,1,1,1,1,0,0,1,0
109444,A     ,I     ,40,0,1,13,9,0.5625,0.529411765,2,0,1,0
109484,A     ,I     ,34,0,1,1,1,1,0.333333333,0,0,0,0
109580,I     ,rs    ,84,0,0,2,2,0.086956522,0.083333333,0,1.098612289,0,0
109666,P     ,S     ,62,0,0,16,12,1,0.923076923,1,2.890371758,1,0
109680,A     ,I     ,0,0,1,16,11,0.5,0.47826087,2,0,1,0
109718,I     ,rs    ,64,0,0,51,26,0.787878788,0.787878788,0,1.098612289,1,0
109774,A     ,I     ,68,0,1,2,2,0.058823529,0.057142857,3,0,1,0
109911,A     ,I     ,62,0,1,12,9,0.45,0.391304348,0,0,0,0
109958,A     ,I     ,0,0,1,25,21,0.724137931,0.724137931,4,0,1,0
109962,A     ,I     ,0,0,1,23,22,0.75862069,0.733333333,0,0,1,0
109970,A     ,I     ,59,0,1,8,8,0.571428571,0.470588235,0,0,0,0
110129,A     ,I     ,54,0,1,24,21,0.777777778,0.7,2,0,1,0
110154,P     ,S     ,60,0,0,16,12,0.48,0.48,2,2.833213344,1,0
110200,A     ,I     ,0,0,1,1,1,1,0.5,0,0,0,0
110492,A     ,I     ,48,0,1,12,12,0.923076923,0.923076923,0,0,1,0
110762,A     ,I     ,40,0,2,1,1,1,0.333333333,0,0,1,0
111131,A     ,S     ,39,0,1,3,2,0.333333333,0.25,0,0.693147181,1,0
111173,A     ,I     ,34,0,1,2,2,1,0.5,2,0,1,0
111344,I     ,rs    ,75,0,0,48,25,0.925925926,0.862068966,1,1.098612289,1,0
111452,A     ,I     ,52,0,3,5,3,0.6,0.5,0,0,0,0
111650,A     ,I     ,52,0,1,8,6,0.666666667,0.666666667,0,0,1,0
111681,A     ,I     ,0,0,1,16,16,0.695652174,0.666666667,0,0,1,0
112339,A     ,I     ,39,0,2,2,2,0.4,0.333333333,0,0,1,0
112445,A     ,I     ,39,0,1,3,3,0.75,0.75,0,0,1,0
