core_id,method,age,type1,stype1,type2,phone,email,mail,assigned,no_contact,no_phone,no_email,no_mail,no_personal,no_ask,geo_dist,e_sols,m_sols,p_sols
77943,Online Giving,49,I     ,S     ,1,1,1,1,0,0,0,0,0,0,0,2,5,5,0
77945,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,0,1
77977,Lockbox,74,I     ,N     ,3,1,1,1,1,0,0,0,0,0,0,2,1,0,1
78018,Staff,0,I     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,1,1,1
78025,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,0,1
78192,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,1,0
78194,Staff,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1
78198,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1
78209,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0
78211,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1
78219,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,2,2,0
78249,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1
78367,Lockbox,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1
78380,Staff,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1
78896,Staff,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,2,0,2,2
78947,Staff,0,I     ,N     ,3,1,1,1,1,0,0,0,0,0,0,2,1,1,0
78947,Online Giving,0,I     ,N     ,3,1,1,1,1,0,0,0,0,0,0,2,1,1,0
79249,Staff,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0
80073,Staff,0,C     ,N     ,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0
80601,Staff,0,O     ,N     ,4,0,1,1,0,0,0,0,0,0,0,2,1,1,0
80664,Lockbox,49,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0
81095,Staff,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,1,0,1
81451,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,0,1
81522,Staff,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0
82690,Lockbox,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,1,0,0
82826,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0
83100,Staff,0,F     ,N     ,5,0,1,1,1,0,0,0,0,0,0,2,0,0,0
83379,Online Giving,54,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,3,2,0,2
83424,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,1,0,1
83546,Lockbox,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,2,0,0,1
83586,Staff,0,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,1,0,2,2
83636,Staff,80,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,1
83653,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,0,1
83665,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,1,2
83705,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,3,1
83709,TOP Gift,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,3,1,2,2
83719,Online Giving,0,I     ,I     ,1,1,1,1,0,0,1,0,0,0,0,2,0,1,1
83825,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,2,1,2
83872,Staff,0,I     ,N     ,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1
83894,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,1,1
83899,Lockbox,0,I     ,N     ,2,1,0,1,0,0,1,1,0,1,0,1,0,1,1
83902,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,0,2
83910,Lockbox,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,1,0,3,1
83912,Staff,70,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,1,0,1
84082,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,3,1
84147,Lockbox,0,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,3,0,1,1
84153,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
84230,Lockbox,0,I     ,N     ,2,1,0,1,0,0,0,1,0,0,0,1,0,1,1
84283,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
84355,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2
84478,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,1,2,1
84546,Staff,0,I     ,N     ,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0
84552,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,1,2
84566,Staff,0,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,2,0,2,1
84585,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,2,2,1
84600,Lockbox,69,I     ,N     ,3,0,1,1,1,0,0,0,0,0,0,1,0,1,2
84617,Online Giving,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,1,1
84679,Lockbox,0,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,3,0,1,0
84715,Online Giving,0,I     ,N     ,3,1,1,1,0,0,1,0,0,0,0,2,1,2,1
84728,Online Giving,68,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,3,1
84728,Lockbox,68,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,3,1
84728,Staff,68,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,3,1
84774,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,1,2
84867,Online Giving,62,I     ,N     ,3,1,1,1,0,0,0,1,0,0,0,1,1,2,1
84966,Staff,69,I     ,N     ,2,0,1,1,1,0,0,1,0,0,0,3,0,0,1
84977,TOP Gift,62,I     ,I     ,1,1,1,1,1,0,0,1,0,0,0,2,0,2,2
84985,Lockbox,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
84985,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
84997,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,2,1,2
85001,TOP Gift,0,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,1,0,1,2
85080,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
85086,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,0,1,0
85090,Staff,0,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,2,0,1,0
85147,Lockbox,61,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,1,2
85172,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
85232,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
85251,Online Giving,0,I     ,N     ,3,1,1,1,1,0,0,0,0,0,0,3,1,2,1
85284,Online Giving,62,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,2,1
85496,Staff,69,I     ,I     ,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1
85549,Staff,68,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,2,2,1
85657,Lockbox,63,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,1,2,1
85690,Lockbox,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,1,1,2
85756,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,1,0,1,0
85782,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,1,1,2
85872,Lockbox,0,I     ,N     ,3,1,0,1,0,0,1,0,0,0,0,2,0,0,0
85907,Lockbox,0,I     ,N     ,2,1,0,1,0,0,0,0,0,0,0,1,0,2,1
85909,Online Giving,61,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,3,1,0,1
85952,TOP Gift,66,I     ,N     ,2,1,0,1,0,0,0,0,0,0,0,3,0,1,2
85993,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,1,0,1,2
86052,TOP Gift,0,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,3,1,1,1
86077,TOP Gift,0,I     ,N     ,2,1,0,1,0,0,0,0,0,0,0,1,0,1,2
86160,Lockbox,69,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,2,1
86186,Staff,0,I     ,N     ,2,1,0,1,0,0,0,0,0,0,0,1,0,2,1
86220,Lockbox,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,1,1
86241,TOP Gift,68,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,3,0,2,2
86280,Lockbox,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,3,0,1,0
86330,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,2,0,1
86345,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,1,0,2,1
86401,Online Giving,0,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,0,1,1
86404,Staff,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,1,4,2
86408,Staff,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,2,1
86474,Staff,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,2,0,3,3
86479,Staff,0,I     ,I     ,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
86487,Lockbox,0,I     ,I     ,1,1,1,1,0,0,1,0,0,0,0,3,0,0,0
86543,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,3,0,1,1
86550,Staff,63,I     ,N     ,3,1,1,1,1,0,0,0,0,0,0,2,0,0,0
86585,Online Giving,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,0,1,1
86604,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,0,2
86615,Staff,0,I     ,N     ,2,1,0,1,0,0,1,0,0,0,0,2,0,3,1
86623,Staff,61,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,2,1
86643,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,3,1
86681,Lockbox,77,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,2,0,1,1
86731,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,2,2
86800,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,1,2
86830,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,1,1,2
86855,Lockbox,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,1,0,1,1
86861,Lockbox,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,1,1
86867,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,0,1
86896,TOP Gift,67,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,1,1,1,2
86914,Lockbox,66,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,2,1
86941,Lockbox,0,I     ,N     ,2,1,0,1,0,0,0,0,0,0,0,2,0,3,2
86954,TOP Gift,64,I     ,I     ,1,1,1,1,0,0,0,1,0,0,0,2,0,2,2
86983,Lockbox,65,I     ,I     ,1,1,1,1,0,0,1,0,0,0,0,3,0,2,0
87046,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1
87090,Staff,0,I     ,N     ,2,1,1,1,1,0,0,1,0,0,0,1,0,0,1
87099,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
87211,Lockbox,0,I     ,I     ,1,1,0,1,0,0,1,0,0,0,0,3,0,1,1
87256,Staff,71,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,3,0,0,2
87256,Online Giving,71,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,3,0,0,2
87294,Lockbox,68,I     ,I     ,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1
87302,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,3,0,1,1
87309,Online Giving,70,I     ,I     ,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0
87330,Lockbox,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,1,0,1,1
87383,Staff,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,1,1
87386,Lockbox,62,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
87391,Staff,0,I     ,N     ,2,1,1,1,0,0,1,0,0,0,0,2,0,2,1
87420,Staff,0,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,1,0,1,1
87468,Staff,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,1,1,1
87501,Online Giving,48,I     ,N     ,3,0,1,1,0,0,0,1,0,0,0,3,0,1,1
87508,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,2,2
87516,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,2,1
87516,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,2,1
87524,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,0,1
87560,Lockbox,65,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0
87623,TOP Gift,66,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,1,2
87637,Online Giving,71,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
87693,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,0,2,2
87710,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1
87751,TOP Gift,64,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,0,2
87770,Lockbox,0,I     ,I     ,1,1,1,1,0,0,1,0,0,0,0,1,0,2,0
87799,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,2,0
87824,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,2,1,1,2
87836,Staff,0,I     ,I     ,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1
87886,Staff,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,0,0,2
87988,Online Giving,62,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,1,0
88008,Online Giving,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,2,0
88061,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,1,0,0,0,3,1,2,1
88075,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,1,2
88140,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,1,2,2
88178,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,3,1,1,2
88228,Lockbox,0,I     ,N     ,2,1,1,1,0,0,1,0,0,0,0,1,1,1,1
88242,Lockbox,0,I     ,N     ,3,1,0,1,1,0,0,0,0,0,0,1,0,1,1
88289,TOP Gift,0,I     ,N     ,2,1,0,1,1,0,0,0,0,0,0,2,0,0,2
88320,Lockbox,0,I     ,N     ,3,1,0,1,1,0,0,0,0,0,0,2,0,2,1
88364,Lockbox,69,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,3,0,1,1
88396,Lockbox,0,I     ,I     ,1,1,0,1,1,0,0,0,0,0,0,2,0,2,0
88522,Staff,63,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1
88524,Lockbox,0,I     ,I     ,1,1,0,1,0,0,0,0,0,0,0,1,0,3,1
88530,Lockbox,0,I     ,N     ,2,1,1,1,0,0,1,0,0,0,0,2,0,1,0
88596,Online Giving,0,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,3,1,0,1
88600,Lockbox,69,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,4,3
88600,Staff,69,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,4,3
88612,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,1,2,1
88664,Staff,68,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,2,2,2
88666,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,1,0,0,0,3,0,0,1
88682,Lockbox,0,I     ,N     ,3,0,0,1,0,0,0,0,0,0,0,3,0,1,0
88735,Online Giving,0,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,2,1,2,1
88814,TOP Gift,65,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,2,2
88835,TOP Gift,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1
88860,TOP Gift,77,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,1,2,1
88906,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,1,2
88970,TOP Gift,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,1,2
88987,Lockbox,68,I     ,I     ,1,1,1,1,1,0,1,0,0,0,0,1,2,3,1
88999,TOP Gift,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,1,1,2
89035,Online Giving,63,I     ,N     ,2,1,1,1,0,0,1,0,0,0,0,2,0,3,0
89061,Online Giving,0,I     ,N     ,2,1,1,1,1,0,0,0,0,0,0,1,1,0,1
89076,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
89116,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
89117,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1
89137,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
89194,Online Giving,68,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
89205,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,0,2,2
89214,Online Giving,0,I     ,N     ,3,1,1,1,0,0,0,1,0,0,0,2,0,1,1
89247,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
89247,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
89283,Online Giving,64,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
89285,Staff,0,I     ,I     ,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
89315,Staff,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
89341,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,0,0,2
89400,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,1,1
89423,TOP Gift,62,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,3,1,2,2
89464,Lockbox,0,I     ,N     ,2,1,0,1,0,0,1,1,0,0,0,1,0,1,0
89505,Staff,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,2,1
89554,TOP Gift,0,I     ,N     ,2,1,1,1,1,0,0,1,0,0,0,2,1,2,2
89557,Staff,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,1,2,2
89595,TOP Gift,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,1,1,2
89596,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,3,2
89624,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,1,0
89636,Lockbox,0,I     ,N     ,2,1,1,1,1,0,1,0,0,0,0,3,0,2,1
89650,Online Giving,61,I     ,N     ,3,1,1,1,0,0,0,1,0,0,0,3,0,1,2
89739,Lockbox,0,I     ,N     ,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0
89744,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,0,2,0
89762,Lockbox,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,2,0,1,0
89765,Online Giving,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,2,1
89775,Staff,0,I     ,N     ,2,1,1,1,0,0,1,1,0,0,0,1,1,1,0
89781,Online Giving,0,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,0,1,1
89802,Lockbox,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
89918,Lockbox,84,rs    ,N     ,2,1,1,1,0,0,0,1,0,0,0,3,0,1,1
89975,Lockbox,54,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,2,0
90010,Lockbox,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,1,0,3,2
90046,Online Giving,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2
90046,Staff,0,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2
90050,Lockbox,57,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,1,0
90093,Online Giving,80,rs    ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
90101,Staff,67,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,3,0,0
90102,Staff,64,S     ,N     ,3,0,1,1,0,0,0,0,0,0,0,2,2,0,0
90150,Lockbox,78,rs    ,N     ,3,1,1,1,0,0,0,1,0,0,0,2,0,1,1
90280,Staff,92,rs    ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,1,1
90405,Online Giving,0,I     ,N     ,3,1,1,1,0,0,0,1,0,0,0,3,0,1,0
90422,Lockbox,69,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
90444,Online Giving,48,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,1,0
90444,Staff,48,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,1,0
90469,Online Giving,76,rs    ,rs    ,1,1,1,1,0,0,1,1,0,0,0,2,0,1,1
90501,Lockbox,0,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1
90525,Online Giving,49,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,3,1,0
90566,TOP Gift,62,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,1,0,2,2
90623,Staff,60,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,1,1,0
90652,Lockbox,66,I     ,I     ,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
90707,TOP Gift,76,rs    ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1
90707,Staff,76,rs    ,I     ,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1
90741,Lockbox,65,rs    ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,1,1
90772,Online Giving,67,S     ,I     ,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0
90785,Staff,61,I     ,I     ,1,1,1,1,0,0,0,1,0,0,0,3,0,1,1
90809,Lockbox,80,rs    ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,1,1
90819,Lockbox,74,rs    ,N     ,3,1,1,1,0,0,1,0,0,0,0,2,0,2,1
90832,Staff,46,S     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,3,0,0
90836,Staff,0,rs    ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,2,1
90980,Staff,57,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,0
90980,Online Giving,57,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,2,0,0
90996,Online Giving,48,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1
91010,Online Giving,58,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,2,0,0
91055,TOP Gift,43,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,0,1,2
91057,Staff,0,rs    ,N     ,2,1,1,1,1,0,0,0,0,0,0,2,1,1,1
91065,Lockbox,86,rs    ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1
91100,Online Giving,68,S     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,2,0,1
91115,Staff,65,S     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,2,4,0
91118,Staff,0,I     ,N     ,3,1,1,1,1,0,0,0,0,0,0,2,1,1,1
91157,Staff,49,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,0,2,1
91177,TOP Gift,46,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,2,2
91226,TOP Gift,40,I     ,N     ,2,1,1,1,0,0,0,1,0,0,0,1,0,3,2
91236,Staff,46,S     ,N     ,2,0,1,1,0,0,0,0,0,0,0,2,2,0,0
91265,Online Giving,37,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,3,4,0,1
91283,Online Giving,215,I     ,I     ,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0
91283,Online Giving,215,I     ,I     ,1,1,1,1,0,0,1,1,0,0,0,2,0,0,0
91400,Staff,66,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,3,0
91471,Online Giving,57,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,2,0,0
91603,TOP Gift,52,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,0,1,2
91733,Staff,49,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,2,0,1
91767,Staff,37,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,2,1,0
91834,Staff,34,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,2,0,2
91849,Online Giving,44,S     ,N     ,3,1,1,1,0,0,0,0,0,0,0,1,3,0,0
91905,Online Giving,44,I     ,N     ,2,0,1,1,0,0,0,0,0,0,0,3,4,0,1
91911,Staff,58,S     ,I     ,1,1,1,1,0,0,0,1,0,0,0,2,0,0,1
91941,Staff,0,I     ,N     ,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0
91968,Lockbox,44,I     ,N     ,3,1,1,1,0,0,0,1,0,0,0,1,0,1,2
91975,Online Giving,56,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,4,0,0
91979,Lockbox,0,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,3,1,1,1
91980,Online Giving,40,I     ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,4,1
92031,Online Giving,65,S     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,2,0,0
92042,Staff,71,S     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,3,0,0
92068,Online Giving,66,I     ,I     ,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
92091,Lockbox,55,I     ,N     ,2,1,1,1,0,0,0,0,0,0,0,3,0,1,1
92093,Online Giving,64,S     ,I     ,1,1,1,1,0,0,0,0,0,0,0,2,2,0,0
92095,Online Giving,47,S     ,N     ,2,1,1,1,0,0,0,0,0,0,0,2,2,1,0
92117,Staff,58,rs    ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,2,1
92117,Lockbox,58,rs    ,N     ,3,1,1,1,0,0,0,0,0,0,0,2,0,2,1
